ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,KitchekType,LivingRoomArea,HasBalcony,HasGarden,GardenArea
8660661,APARTMENT,APARTMENT,500000,119.0,3,West Flanders,Flanders,8400,Troonstraat,8,FLANDERS,,,0.0,0.0,100.0,119,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660662,APARTMENT,APARTMENT,,131.0,3,West Flanders,Flanders,8400,Troonstraat,8,FLANDERS,,,0.0,0.0,100.0,131,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660663,APARTMENT,APARTMENT,,123.0,3,West Flanders,Flanders,8400,Troonstraat,8,FLANDERS,,,0.0,0.0,100.0,123,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660664,APARTMENT,APARTMENT,,127.0,3,West Flanders,Flanders,8400,Troonstraat,9,FLANDERS,,,0.0,0.0,100.0,127,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660665,APARTMENT,APARTMENT,,121.0,3,West Flanders,Flanders,8400,Troonstraat,9,FLANDERS,,,0.0,0.0,100.0,121,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660666,APARTMENT,APARTMENT,,127.0,3,West Flanders,Flanders,8400,Troonstraat,10,FLANDERS,,,0.0,0.0,100.0,127,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660667,APARTMENT,APARTMENT,680000,121.0,3,West Flanders,Flanders,8400,Troonstraat,10,FLANDERS,,,0.0,0.0,100.0,121,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660668,APARTMENT,APARTMENT,,127.0,3,West Flanders,Flanders,8400,Troonstraat,11,FLANDERS,,,0.0,0.0,100.0,127,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660669,APARTMENT,APARTMENT,695000,121.0,3,West Flanders,Flanders,8400,Troonstraat,11,FLANDERS,,,0.0,0.0,100.0,121,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660670,APARTMENT,APARTMENT,760000,127.0,3,West Flanders,Flanders,8400,Troonstraat,12,FLANDERS,,,0.0,0.0,100.0,127,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660671,APARTMENT,APARTMENT,,121.0,3,West Flanders,Flanders,8400,Troonstraat,12,FLANDERS,,,0.0,0.0,100.0,121,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660672,APARTMENT,APARTMENT,,127.0,3,West Flanders,Flanders,8400,Troonstraat,13,FLANDERS,,,0.0,0.0,100.0,127,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660673,APARTMENT,APARTMENT,,121.0,3,West Flanders,Flanders,8400,Troonstraat,13,FLANDERS,,,0.0,0.0,100.0,121,,,,,,,,,,,,HYPER_EQUIPPED,,,,
8660805,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8300,Sebastiaan Nachtegaelestraat,2,FLANDERS,,,0.0,0.0,0.0,,,,True,,GOOD,1990,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,,
8660806,APARTMENT,DUPLEX,,,3,West Flanders,Flanders,8300,Sebastiaan Nachtegaelestraat,4,FLANDERS,,,0.0,0.0,0.0,,,,True,,GOOD,1990,2,True,NON_FLOOD_ZONE,,True,,,,,
8660886,APARTMENT,APARTMENT,365000,86.0,2,West Flanders,Flanders,8400,Troonstraat,1,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660887,APARTMENT,APARTMENT,390000,97.0,2,West Flanders,Flanders,8400,Troonstraat,1,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660888,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,1,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660889,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,2,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660890,APARTMENT,APARTMENT,375000,97.0,2,West Flanders,Flanders,8400,Troonstraat,2,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660891,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,2,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660892,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,3,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660893,APARTMENT,APARTMENT,,97.0,2,West Flanders,Flanders,8400,Troonstraat,3,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660894,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,3,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660895,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,4,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660896,APARTMENT,APARTMENT,,97.0,2,West Flanders,Flanders,8400,Troonstraat,4,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660897,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,4,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660898,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,5,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660899,APARTMENT,APARTMENT,,97.0,2,West Flanders,Flanders,8400,Troonstraat,5,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660900,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,5,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660901,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,6,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660902,APARTMENT,APARTMENT,,97.0,2,West Flanders,Flanders,8400,Troonstraat,6,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660903,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,6,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660904,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,7,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660905,APARTMENT,APARTMENT,,97.0,2,West Flanders,Flanders,8400,Troonstraat,7,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660906,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,7,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660907,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Troonstraat,8,FLANDERS,,,0.0,0.0,100.0,86,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660908,APARTMENT,APARTMENT,,97.0,2,West Flanders,Flanders,8400,Troonstraat,8,FLANDERS,,,0.0,0.0,100.0,97,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660909,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8400,Troonstraat,8,FLANDERS,,,0.0,0.0,100.0,83,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660910,APARTMENT,APARTMENT,490000,89.0,2,West Flanders,Flanders,8400,Troonstraat,9,FLANDERS,,,0.0,0.0,100.0,89,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660911,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8400,Troonstraat,9,FLANDERS,,,0.0,0.0,100.0,88,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660912,APARTMENT,APARTMENT,,81.0,2,West Flanders,Flanders,8400,Troonstraat,9,FLANDERS,,,0.0,0.0,100.0,81,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660913,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8400,Troonstraat,10,FLANDERS,,,0.0,0.0,100.0,89,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660914,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8400,Troonstraat,10,FLANDERS,,,0.0,0.0,100.0,88,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660915,APARTMENT,APARTMENT,,81.0,2,West Flanders,Flanders,8400,Troonstraat,10,FLANDERS,,,0.0,0.0,100.0,81,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660916,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8400,Troonstraat,11,FLANDERS,,,0.0,0.0,100.0,89,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660917,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8400,Troonstraat,11,FLANDERS,,,0.0,0.0,100.0,88,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660918,APARTMENT,APARTMENT,,81.0,2,West Flanders,Flanders,8400,Troonstraat,11,FLANDERS,,,0.0,0.0,100.0,81,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660919,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8400,Troonstraat,12,FLANDERS,,,0.0,0.0,100.0,89,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660920,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8400,Troonstraat,12,FLANDERS,,,0.0,0.0,100.0,88,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660921,APARTMENT,APARTMENT,,81.0,2,West Flanders,Flanders,8400,Troonstraat,12,FLANDERS,,,0.0,0.0,100.0,81,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660922,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8400,Troonstraat,13,FLANDERS,,,0.0,0.0,100.0,89,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660923,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8400,Troonstraat,13,FLANDERS,,,0.0,0.0,100.0,88,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8660924,APARTMENT,APARTMENT,455000,81.0,2,West Flanders,Flanders,8400,Troonstraat,13,FLANDERS,,,0.0,0.0,100.0,81,,,,,,,,True,,,,HYPER_EQUIPPED,,,,
8661499,APARTMENT,APARTMENT,,104.0,3,Luxembourg,Wallonie,6900,Place de la Gare,1,WALLONIE,RESIDENTIAL,,250.0,250.0,10.0,104,,,,True,GOOD,1940,4,,NON_FLOOD_ZONE,GAS,True,INSTALLED,8,,,
8661512,APARTMENT,APARTMENT,,58.0,2,Luxembourg,Wallonie,6900,Place de la Gare,2,WALLONIE,RESIDENTIAL,,250.0,250.0,10.0,58,,,,True,TO_BE_DONE_UP,1940,4,,NON_FLOOD_ZONE,GAS,True,SEMI_EQUIPPED,6,,,
8661805,APARTMENT,APARTMENT,,107.0,2,East Flanders,Flanders,9052,Hutsepotstraat,3,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,107,,,,,AS_NEW,2019,4,True,NON_FLOOD_ZONE,GAS,True,INSTALLED,,,,
8661809,HOUSE,HOUSE,,600.0,5,Liège,Wallonie,4260,Rue de la Motte,,WALLONIE,,,0.0,0.0,0.0,600,,,True,,TO_RENOVATE,,4,,,ELECTRIC,,SEMI_EQUIPPED,,,,
8662574,HOUSE,VILLA,,183.0,4,Hainaut,Wallonie,7070,Rue Jules André,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,183,,,True,True,AS_NEW,,4,,,GAS,,HYPER_EQUIPPED,,,,
8662589,APARTMENT,APARTMENT,,73.0,1,West Flanders,Flanders,8800,Ter Reigerie,2,FLANDERS,URBAN,,0.0,0.0,0.0,73,,,,,AS_NEW,,2,True,NON_FLOOD_ZONE,,,INSTALLED,,,,
8662681,HOUSE,VILLA,,,2,Hainaut,Wallonie,7070,Rue Delatte,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,True,,GOOD,,2,,,ELECTRIC,,INSTALLED,,,,
8662794,APARTMENT,DUPLEX,,95.0,3,West Flanders,Flanders,8660,Ankerweg,5,FLANDERS,,,0.0,0.0,0.0,95,,,,,GOOD,2019,2,True,NON_FLOOD_ZONE,,,INSTALLED,,,,
8662799,APARTMENT,APARTMENT,,131.0,1,Flemish Brabant,Flanders,1500,,3,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662800,APARTMENT,APARTMENT,,,2,Flemish Brabant,Flanders,1500,,1,FLANDERS,,,,,,,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662801,APARTMENT,APARTMENT,,108.0,2,Flemish Brabant,Flanders,1500,,2,FLANDERS,,,,,,108,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662802,APARTMENT,APARTMENT,,90.0,2,Flemish Brabant,Flanders,1500,,3,FLANDERS,,,,,,90,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662805,APARTMENT,APARTMENT,415000,131.0,3,Flemish Brabant,Flanders,1500,,1,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662806,APARTMENT,APARTMENT,,141.0,3,Flemish Brabant,Flanders,1500,,1,FLANDERS,,,,,,141,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662808,APARTMENT,APARTMENT,499000,150.0,3,Flemish Brabant,Flanders,1500,,2,FLANDERS,,,,,,150,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662809,APARTMENT,APARTMENT,,125.0,3,Flemish Brabant,Flanders,1500,,2,FLANDERS,,,,,,125,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662810,APARTMENT,APARTMENT,,131.0,3,Flemish Brabant,Flanders,1500,,2,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662811,APARTMENT,APARTMENT,,131.0,3,Flemish Brabant,Flanders,1500,,2,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662812,APARTMENT,APARTMENT,,131.0,3,Flemish Brabant,Flanders,1500,,2,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8662925,HOUSE,HOUSE,,,3,West Flanders,Flanders,8370,Duindistellaan,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,,,,,,,,,NON_FLOOD_ZONE,GAS,True,INSTALLED,,,,
8663224,HOUSE,MIXED_USE_BUILDING,1750000,,35,Liège,Wallonie,4190,Rue de l'église,,WALLONIE,,,0.0,0.0,0.0,,,,True,,GOOD,,4,,,FUELOIL,,NOT_INSTALLED,,,,
8663580,APARTMENT,APARTMENT,328000,112.0,2,Antwerp,Flanders,2300,,2,FLANDERS,,,,,,112,,,,,AS_NEW,2020,2,True,,,,,,,,
8663684,APARTMENT,APARTMENT,,200.0,3,West Flanders,Flanders,8200,Abdijbekestraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,200,,,,,AS_NEW,,4,True,NON_FLOOD_ZONE,GAS,,HYPER_EQUIPPED,,,,
8663862,HOUSE,HOUSE,,151.0,3,East Flanders,Flanders,9870,Braembulck,,FLANDERS,,,0.0,0.0,0.0,151,,,,,,2020,4,,NON_FLOOD_ZONE,GAS,,,,,,
8664155,APARTMENT,APARTMENT,,284.0,4,Brussels,Brussels,1050,,4,BRUSSELS,,,,,,284,,,True,,,,,True,,,,,,,,
8664160,APARTMENT,APARTMENT,,250.0,4,Brussels,Brussels,1190,,3,BRUSSELS,,,,,,250,,,True,,GOOD,,,True,NON_FLOOD_ZONE,GAS,,USA_INSTALLED,,,,
8664162,HOUSE,HOUSE,,225.0,5,Flemish Brabant,Flanders,1640,,,FLANDERS,,,,,,225,,True,True,True,TO_BE_DONE_UP,1912,4,,NON_FLOOD_ZONE,FUELOIL,,,15,,True,3900
8664240,APARTMENT,APARTMENT,,80.0,1,West Flanders,Flanders,8800,Meensesteenweg-Spilleboutdreef,3,FLANDERS,URBAN,,0.0,0.0,0.0,80,,,,,AS_NEW,,2,True,NON_FLOOD_ZONE,GAS,,INSTALLED,,,,
8664517,HOUSE,VILLA,,420.0,6,Flemish Brabant,Flanders,1950,,,FLANDERS,,,,,,420,7,True,True,,AS_NEW,1998,4,,,GAS,,INSTALLED,,,True,2600
8664662,HOUSE,HOUSE,,180.0,3,Antwerp,Flanders,2490,Stappersdijk,,FLANDERS,,,0.0,0.0,0.0,180,,True,True,,AS_NEW,,,,NON_FLOOD_ZONE,,,HYPER_EQUIPPED,38,,,
8665159,HOUSE,HOUSE,,160.0,4,Hainaut,Wallonie,7390,Rue Richebe,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,160,,,,,GOOD,,2,,,GAS,,INSTALLED,,,,
8665210,APARTMENT,APARTMENT,,125.0,3,Flemish Brabant,Flanders,1500,,3,FLANDERS,,,,,,125,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665212,APARTMENT,APARTMENT,,141.0,3,Flemish Brabant,Flanders,1500,,3,FLANDERS,,,,,,141,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665213,APARTMENT,APARTMENT,,131.0,3,Flemish Brabant,Flanders,1500,,3,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665214,APARTMENT,APARTMENT,,138.0,3,Flemish Brabant,Flanders,1500,,4,FLANDERS,,,,,,138,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665215,APARTMENT,APARTMENT,,148.0,3,Flemish Brabant,Flanders,1500,,4,FLANDERS,,,,,,148,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665216,APARTMENT,APARTMENT,,128.0,2,Flemish Brabant,Flanders,1500,,5,FLANDERS,,,,,,128,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665218,APARTMENT,APARTMENT,,131.0,2,Flemish Brabant,Flanders,1500,,4,FLANDERS,,,,,,131,,,True,,AS_NEW,,2,True,,,,INSTALLED,,,,
8665222,APARTMENT,SERVICE_FLAT,247000,52.0,,Flemish Brabant,Flanders,3300,Raeymaeckersvest,1,FLANDERS,,,0.0,0.0,0.0,52,,,,,,2014,,,,,,,,,,
8665518,APARTMENT,GROUND_FLOOR,264900,122.0,2,East Flanders,Flanders,9150,rupelmondestraat,,FLANDERS,URBAN,,0.0,0.0,0.0,122,,,,,GOOD,2017,3,True,NON_FLOOD_ZONE,,,INSTALLED,,,,
8665620,HOUSE,VILLA,,195.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,195,,,,,,,4,,,,True,SEMI_EQUIPPED,,,,
8665621,HOUSE,HOUSE,,165.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,165,,,,,,,2,,,,True,SEMI_EQUIPPED,,,,
8665622,HOUSE,HOUSE,,230.0,5,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,230,,,,,,,3,,,,True,SEMI_EQUIPPED,,,,
8665623,HOUSE,HOUSE,,165.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,165,,,,,,,2,,,,True,SEMI_EQUIPPED,,,,
8665624,HOUSE,HOUSE,,230.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,230,,,,,,,3,,,,True,NOT_INSTALLED,,,,
8665625,HOUSE,HOUSE,,192.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,192,,,,,,,3,,,,True,NOT_INSTALLED,,,,
8665626,HOUSE,HOUSE,,188.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,188,,,,,,,3,,,,True,SEMI_EQUIPPED,,,,
8665627,HOUSE,HOUSE,389000,188.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,188,,,,,,,3,,,,True,NOT_INSTALLED,,,,
8665628,HOUSE,HOUSE,366386,234.0,3,Namur,Wallonie,5001,Rue Antoine Nélis,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,234,,,,,,,3,,,,True,NOT_INSTALLED,,,,
8665663,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8420,Torenhofstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,JUST_RENOVATED,1975,,,NON_FLOOD_ZONE,,,,,,,
8665885,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8770,Oostrozebekestraat,,FLANDERS,,,0.0,0.0,0.0,83,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665886,APARTMENT,APARTMENT,215000,87.0,2,West Flanders,Flanders,8770,Oostrozebekestraat,,FLANDERS,,,0.0,0.0,0.0,87,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665887,APARTMENT,APARTMENT,229000,91.0,2,West Flanders,Flanders,8770,Oostrozebekestraat,1,FLANDERS,,,0.0,0.0,0.0,91,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665888,APARTMENT,APARTMENT,,81.0,2,West Flanders,Flanders,8770,Oostrozebekestraat,1,FLANDERS,,,0.0,0.0,0.0,81,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665889,APARTMENT,APARTMENT,235000,91.0,2,West Flanders,Flanders,8770,Oostrozebekestraat,2,FLANDERS,,,0.0,0.0,0.0,91,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665890,APARTMENT,APARTMENT,225000,81.0,2,West Flanders,Flanders,8770,Oostrozebekestraat,2,FLANDERS,,,0.0,0.0,0.0,81,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665891,APARTMENT,APARTMENT,309000,124.0,3,West Flanders,Flanders,8770,Oostrozebekestraat,3,FLANDERS,,,0.0,0.0,0.0,124,,,,,,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665989,APARTMENT,APARTMENT,,105.0,3,West Flanders,Flanders,8530,Visserstraat,3,FLANDERS,,,0.0,0.0,0.0,105,,,,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665990,APARTMENT,APARTMENT,,79.0,2,West Flanders,Flanders,8530,Visserstraat,3,FLANDERS,,,0.0,0.0,0.0,79,,,,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665991,APARTMENT,APARTMENT,,63.0,1,West Flanders,Flanders,8530,Visserstraat,1,FLANDERS,,,0.0,0.0,0.0,63,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665992,APARTMENT,GROUND_FLOOR,264142,89.0,2,West Flanders,Flanders,8530,Visserstraat,,FLANDERS,,,0.0,0.0,0.0,89,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665993,APARTMENT,GROUND_FLOOR,,81.0,2,West Flanders,Flanders,8530,Visserstraat,,FLANDERS,,,0.0,0.0,0.0,81,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665994,APARTMENT,APARTMENT,298752,105.0,3,West Flanders,Flanders,8530,Visserstraat,4,FLANDERS,,,0.0,0.0,0.0,105,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665995,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8530,Visserstraat,4,FLANDERS,,,0.0,0.0,0.0,89,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665996,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8530,Visserstraat,1,FLANDERS,,,0.0,0.0,0.0,89,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665997,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8530,Visserstraat,3,FLANDERS,,,0.0,0.0,0.0,89,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665998,APARTMENT,APARTMENT,,63.0,1,West Flanders,Flanders,8530,Visserstraat,4,FLANDERS,,,0.0,0.0,0.0,63,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8665999,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8530,Visserstraat,2,FLANDERS,,,0.0,0.0,0.0,89,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8666000,APARTMENT,APARTMENT,,63.0,1,West Flanders,Flanders,8530,Visserstraat,2,FLANDERS,,,0.0,0.0,0.0,63,,,,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8666001,APARTMENT,APARTMENT,233578,79.0,2,West Flanders,Flanders,8530,Visserstraat,2,FLANDERS,,,0.0,0.0,0.0,79,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8666002,APARTMENT,APARTMENT,,105.0,3,West Flanders,Flanders,8530,Visserstraat,2,FLANDERS,,,0.0,0.0,0.0,105,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8666003,APARTMENT,APARTMENT,,79.0,2,West Flanders,Flanders,8530,Visserstraat,1,FLANDERS,,,0.0,0.0,0.0,79,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8666004,APARTMENT,APARTMENT,293048,104.0,3,West Flanders,Flanders,8530,Visserstraat,1,FLANDERS,,,0.0,0.0,0.0,104,,,,,AS_NEW,,,True,,GAS,True,HYPER_EQUIPPED,,,,
8666005,APARTMENT,APARTMENT,,63.0,1,West Flanders,Flanders,8530,Visserstraat,3,FLANDERS,,,0.0,0.0,0.0,63,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8666006,APARTMENT,GROUND_FLOOR,,106.0,3,West Flanders,Flanders,8530,Visserstraat,,FLANDERS,,,0.0,0.0,0.0,106,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
